6.90,-6.66,4.07,157318.43
2.40,8.20,8.61,160664.84
3.27,4.59,-3.48,1616.69
3.29,-6.33,7.82,95171.31
-1.84,-2.92,-5.76,5487.81
9.99,1.83,8.59,1658007.99
-8.58,8.86,3.53,213329.12
-8.47,-4.32,3.37,250903.63
4.63,4.32,-4.04,8228.44
0.04,-6.75,-7.17,16974.30
9.21,1.97,-2.52,575910.35
-6.76,-0.87,9.87,50759.58
6.36,-0.11,7.70,247346.77
4.98,4.35,-2.47,18501.77
9.62,-4.71,-3.89,728692.99
7.23,3.07,6.64,284370.55
1.63,7.49,-2.01,3379.60
-1.25,-9.38,-7.90,27303.15
2.22,5.90,-7.76,28943.75
9.53,1.11,9.73,1733532.37
6.71,1.54,-6.39,34284.37
4.59,6.95,-3.94,13149.46
-9.11,3.60,-2.16,420776.11
1.33,-2.06,-3.31,25.92
-0.35,-8.37,6.29,31438.71
7.51,-3.87,-2.87,183295.77
-1.15,8.59,-3.27,3013.94
8.71,-1.10,3.30,440838.90
7.42,-3.22,4.90,225704.21
-5.18,-1.62,0.51,13993.26
-3.23,-8.50,7.58,67244.47
-6.04,2.41,8.55,16724.06
-9.18,0.36,2.98,441130.20
-2.28,0.59,-8.96,109832.48
4.96,-6.82,5.64,72026.94
-0.05,0.01,3.67,914.11
6.89,-2.41,3.29,122535.62
-9.85,-3.44,-2.45,697302.65
9.74,6.13,-7.22,579112.03
6.24,-2.79,0.46,64454.58
-8.90,-5.37,-8.10,694969.10
-7.60,-7.49,6.26,43168.22
7.47,-3.98,5.41,260066.05
-9.23,4.35,-2.97,471276.70
8.68,4.20,5.48,558069.66
-4.64,6.59,5.39,2174.08
4.33,6.86,6.33,68922.24
5.02,1.78,-0.98,15745.35
-9.24,1.86,8.01,182878.66
-7.80,8.99,-2.10,111642.07
-9.82,-0.03,8.36,295207.38
-4.90,7.52,-7.54,59541.34
4.80,-4.44,-5.36,3166.37
-4.70,-6.82,0.55,3231.01
-6.66,8.92,-4.94,56912.45
4.67,-5.35,-3.98,10242.69
3.97,3.18,3.49,9457.80
1.04,0.40,8.46,106092.56
0.29,-4.42,-8.76,84810.50
-6.19,6.14,7.01,56.58
9.49,7.80,-9.70,222217.95
-8.58,-9.01,-2.07,234122.54
-5.39,-4.97,-2.13,13942.34
8.30,8.55,5.70,510899.47
-2.09,-1.94,1.23,55.39
-3.13,-9.25,5.28,12919.94
9.70,9.83,3.25,981437.62
-2.89,-6.05,-0.29,64.81
-1.31,-1.79,8.76,107747.52
6.04,-4.83,5.47,112907.93
-1.75,-3.42,-0.58,39.51
6.04,-5.84,-0.18,58002.96
-1.85,-4.95,7.96,77978.08
7.77,3.68,-5.29,166763.60
4.71,-7.60,0.41,21903.49
5.62,-6.25,-8.01,457.47
-3.89,-0.46,-2.56,2557.93
-7.75,8.69,5.77,62598.08
-2.15,-2.52,3.88,978.19
9.19,0.80,-6.06,439484.24
7.83,-4.32,5.62,331373.80
-6.36,-7.48,3.39,24141.10
9.55,7.77,-3.23,777232.14
2.71,-4.51,0.32,1909.05
-2.00,5.35,2.09,625.43
4.23,5.67,-0.42,10703.17
-3.43,-7.73,0.88,60.47
8.10,6.23,-5.86,218501.01
-3.07,1.48,7.67,44195.70
1.67,-0.82,-0.75,79.05
-3.11,6.75,9.97,266897.95
4.89,2.87,0.91,14884.80
-3.38,-5.63,0.60,0.05
0.62,3.97,6.93,32804.07
1.01,5.47,4.29,4889.32
7.15,5.21,-6.04,80987.31
4.90,7.33,-4.47,17595.92
1.37,5.94,-8.43,58359.48
6.53,7.25,-1.39,102718.42
-6.89,0.16,0.60,79152.85
-2.74,7.33,8.42,113861.94
4.84,8.56,7.83,181995.75
8.80,3.98,-3.03,460697.63
0.75,6.58,8.52,124820.11
-8.25,5.20,-2.99,217983.15
-7.95,6.23,9.64,2247.04
-0.07,7.56,5.58,18292.59
-3.68,-2.23,-7.63,55277.85
5.40,-9.44,-6.04,15840.34
9.55,2.91,2.99,767267.11
2.57,-9.58,8.92,197266.71
2.85,-7.06,-5.02,101.04
5.00,-8.32,7.14,130862.72
3.04,8.15,0.22,8794.16
-7.48,3.58,-6.47,210966.90
7.98,6.48,6.48,456663.65
4.70,-0.07,5.89,46687.61
6.20,2.89,-5.24,32443.31
-9.54,-2.21,0.00,575226.01
-8.76,4.11,3.30,308043.69
0.49,-5.52,-7.23,23226.56
4.73,-9.14,-5.00,11969.30
4.90,-7.09,2.99,29658.35
5.60,8.90,-4.35,46306.43
-8.61,-0.44,7.60,110622.58
7.97,6.34,-7.00,147284.26
-7.40,-3.14,-1.21,118379.15
0.94,-0.35,0.01,13.06
-4.21,-7.58,-6.41,18287.36
-6.64,5.78,-1.79,47790.43
5.24,2.10,1.31,24083.95
-7.96,9.89,4.17,98182.23
1.75,8.39,2.79,6643.65
-8.00,2.57,4.97,140042.38
4.56,-9.59,0.70,25868.56
-8.57,-3.52,9.97,1265.72
-6.52,1.91,-5.44,88557.14
-6.39,7.69,3.03,22373.70
-8.14,-9.60,-1.94,166317.95
-8.72,-9.12,-2.99,287635.12
7.75,8.79,-3.89,250742.23
-9.42,6.47,-1.88,490890.01
-2.83,-3.42,0.00,1.49
-2.99,4.47,-3.46,741.37
3.23,9.24,3.95,23697.00
-7.38,1.80,7.27,20192.27
0.96,-0.44,-3.12,0.05
-3.50,0.72,-2.37,1834.69
8.19,-1.86,-4.16,268232.12
-6.01,-6.34,-2.11,24765.46
4.80,-2.23,8.64,197746.38
-1.83,-9.67,6.26,34341.55
8.71,9.38,4.48,606131.31
9.66,3.70,5.53,944319.11
-0.32,-3.67,-3.86,277.69
-0.94,9.89,-0.15,9285.59
-9.13,1.62,7.47,196923.33
3.76,-4.58,1.81,6016.80
-4.89,7.69,-1.11,1516.04
2.81,-4.24,-9.24,104748.21
7.91,2.29,-4.78,193626.05
-8.27,9.28,5.78,100456.86
-8.19,5.16,-9.92,816524.42
-2.92,1.35,4.34,724.39
3.21,9.23,6.62,68197.59
8.43,6.43,-2.79,378835.10
4.13,-8.44,-8.50,22736.16
5.24,0.01,-1.05,24903.23
1.53,-4.03,0.95,397.65
-4.52,4.62,-9.00,146447.98
-3.50,-3.04,8.92,107659.59
-1.79,-2.47,3.67,1495.54
4.50,-5.26,-9.74,96363.87
0.21,-2.77,9.78,222659.21
0.86,-1.10,8.05,71449.11
5.98,-9.75,-7.09,12447.91
-6.82,9.74,4.19,21347.75
8.48,0.39,4.23,397434.15
-3.90,-9.71,-0.34,432.65
1.90,0.81,-0.83,117.99
9.16,-1.73,2.60,577421.45
-5.02,3.00,-4.69,20281.05
-9.47,-1.26,-6.10,704124.09
8.45,7.08,3.19,424419.50
6.47,-2.77,0.89,80230.72
-6.05,1.64,9.11,38586.02
-5.94,-7.43,-1.28,18283.63
7.42,-9.74,-1.78,217405.64
-0.31,4.03,-0.90,161.70
-9.57,-4.86,-5.77,703164.03
3.19,-4.61,-1.29,3146.70
3.76,2.45,9.97,325367.65
9.57,2.24,0.55,738026.54
5.21,-6.62,9.31,344793.06
3.80,-9.56,7.27,101235.85
-4.84,-1.35,-0.88,7595.54
-4.27,-8.31,-5.52,7158.93
7.73,-7.72,-1.24,257452.65
6.17,0.42,-4.73,32467.22
3.74,-2.36,-0.13,3705.21
9.50,-0.23,-0.71,699771.25
4.58,-1.53,-1.36,10317.37
2.24,0.38,8.70,125909.25
-2.63,5.80,-0.64,53.04
0.69,-1.52,-1.81,55.67
9.41,9.79,-3.75,763436.36
-2.49,3.74,7.07,35982.10
-1.63,6.92,6.01,23327.72
-7.91,-3.22,7.42,41619.96
-8.70,6.62,1.44,285016.40
5.44,-0.46,-1.86,26163.17
2.34,-0.76,-7.32,28000.86
-8.08,-9.34,6.05,78520.27
8.86,7.25,1.32,527495.15
2.88,9.21,7.86,124648.62
4.69,-2.87,-9.92,110836.74
5.45,7.10,-0.11,43238.82
-7.12,7.33,-4.06,88519.07
-7.90,-2.29,-7.36,370081.07
-8.06,-7.13,-4.40,198313.60
1.72,-2.02,2.18,202.11
-4.01,-9.85,-2.43,127.41
-7.23,-5.95,7.85,3555.47
3.57,2.26,-1.75,2823.18
-6.28,-2.22,-5.07,69098.07
-5.47,-5.45,6.51,433.44
0.20,7.92,-1.91,2105.42
-9.62,-5.45,1.84,570701.66
4.02,-9.93,9.60,340971.36
0.95,-5.44,0.15,756.33
2.65,4.71,-9.56,126480.87
-9.98,-6.14,-6.14,909124.94
9.83,2.87,-5.32,735495.37
-1.28,-7.86,3.42,4165.76
4.76,0.41,6.51,64322.22
-1.40,6.91,-4.87,176.67
-5.62,0.71,6.90,216.81
-0.85,7.71,1.95,4368.43
-9.92,-5.55,-2.56,709712.89
3.63,4.83,-0.50,5809.93
-7.59,4.95,-9.89,643001.44
6.53,-0.18,-5.37,43934.15
-8.95,-2.74,-0.43,387423.04
-5.08,7.16,7.81,32145.16
4.57,-0.64,3.52,15257.48
-4.31,-3.14,-5.07,13229.37
7.51,2.71,-9.14,6445.63
-1.69,3.15,2.46,306.24
-1.58,5.51,5.38,12424.11
-0.39,-6.40,2.14,1348.45
3.68,-7.02,1.04,8904.82
1.49,8.51,2.17,4600.75
-6.54,2.48,-6.81,138556.90
-5.13,3.33,-9.78,281070.79
5.92,1.95,3.33,56551.41
7.10,9.47,8.28,507439.55
-9.66,-0.57,-9.63,1453394.45
2.24,-5.22,5.48,14821.79
-1.89,5.47,6.37,23977.95
-3.97,0.79,-8.78,127436.67
8.43,0.21,5.05,426650.25
-7.26,7.62,9.01,6640.99
-4.56,6.14,0.86,1972.10
-0.49,-5.20,-9.63,149392.61
-9.44,-2.39,-1.97,537640.91
9.70,-7.34,-1.53,877721.46
1.40,1.85,1.88,382.24
-2.34,7.42,1.16,1582.40
-3.76,-7.77,-8.14,57029.82
-0.56,-2.74,-1.40,30.48
-8.52,7.56,-1.05,238259.85
0.73,-6.22,7.10,49382.49
-8.35,4.55,0.90,241476.65
9.06,3.21,-1.79,531162.88
-2.51,-2.01,1.65,0.19
-2.10,0.22,4.06,771.90
-8.88,-5.30,3.87,324971.77
9.79,9.44,2.11,994471.48
-8.76,2.16,4.82,274630.33
1.02,-9.80,1.51,5191.22
-4.17,-8.33,2.09,2.12
-1.32,9.57,-6.05,272.95
6.25,5.07,8.87,374204.30
-0.16,2.45,-3.19,77.02
-7.72,4.72,7.52,26045.58
-3.22,7.03,6.50,25188.94
-3.32,5.77,-8.90,105299.27
2.40,-9.16,-0.54,5902.77
-9.89,2.25,-9.98,1703532.21
6.03,-7.78,0.33,65390.66
5.30,-6.24,-4.96,15911.01
-9.06,8.06,-5.97,472101.86
-7.47,-7.80,-2.83,102795.02
-2.75,-2.37,-0.58,90.38
6.84,4.14,0.10,109936.95
-8.14,-9.31,-2.80,172326.64
7.89,1.99,6.40,387189.35
3.03,-9.61,6.16,47486.26
-0.29,6.22,9.81,269199.05
-8.93,-8.88,-8.14,681593.89
2.66,6.71,-2.58,1854.35
1.01,-6.19,4.45,5993.39
-9.35,-5.22,-4.24,535455.34
9.78,7.63,9.27,1868793.96
-4.44,-6.59,3.28,287.16
0.99,-5.76,4.84,7237.16
-7.87,-8.17,-9.80,653441.13
-8.10,-1.07,7.62,55208.29
-2.36,3.06,-7.52,37924.80
6.26,1.35,-5.31,32010.98
-5.82,-4.87,1.40,21974.57
-8.87,-3.71,4.21,312913.12
5.30,-2.68,-4.65,13854.97
6.49,-2.90,3.19,87833.09
-6.49,8.64,-6.51,81340.57
-1.45,0.72,8.61,100834.60
-1.20,-6.99,0.03,1329.36
9.10,-4.36,-2.14,545042.64
7.54,1.89,-2.80,168661.08
4.58,-0.88,0.01,10586.84
-2.66,4.27,-6.41,11296.85
-7.13,-4.77,-4.10,106143.58
-1.57,-5.20,0.12,507.68
-9.18,5.63,4.91,346064.43
0.82,9.32,8.18,128428.91
1.45,-0.93,2.99,406.43
2.70,-0.40,9.90,265346.50
6.86,8.48,2.66,155003.46
-8.89,-8.48,-9.08,819885.31
-2.18,-7.59,9.46,218725.48
-8.68,2.48,8.68,54296.06
-0.60,7.87,-4.59,254.18
-4.45,-5.58,-0.42,2430.15
-4.28,-7.18,-5.17,6991.47
-2.44,-7.90,9.66,236631.68
6.86,5.02,-5.29,79505.56
8.55,3.09,4.10,432642.11
-6.06,-2.40,-1.69,35374.64
9.77,5.87,-8.62,420701.96
9.63,9.79,-1.52,908958.09
4.67,-7.94,-0.09,22825.59
-1.11,-8.71,1.97,3396.16
5.37,9.64,7.27,191055.40
4.03,-3.44,-0.92,4073.27
-8.18,1.04,3.84,201881.64
-5.12,-2.95,-5.66,32767.67
2.84,-4.69,7.57,69952.72
9.80,0.35,-9.67,250714.64
4.82,-6.89,1.82,26039.12
-6.72,-5.27,6.31,10741.55
2.79,-7.20,-6.74,5527.64
7.93,-3.69,7.59,525437.57
-5.37,0.28,-6.94,73250.56
1.01,5.89,0.32,427.84
-3.91,-4.06,-4.12,4533.05
4.60,5.35,-1.87,19302.31
2.23,-7.72,1.93,3074.63
6.88,5.93,-2.23,125450.95
-6.07,-0.27,5.63,8827.66
4.94,1.03,-0.81,17251.80
9.54,-2.32,-2.28,727573.63
9.80,-3.88,-2.66,861464.27
5.73,-4.38,2.39,43989.48
-7.64,7.25,3.51,98799.57
-4.78,2.75,6.04,1279.56
4.03,-3.23,7.49,84494.33
-0.10,4.89,-5.46,2631.22
-4.71,8.33,-6.41,21259.09
-3.93,6.32,-9.87,208113.68
2.59,-4.95,-7.00,13223.50
1.12,-6.84,6.59,34801.56
9.53,2.62,-3.65,685898.94
-6.60,-5.40,6.25,9139.95
5.44,-6.04,1.09,36667.59
-7.67,1.00,4.26,122434.82
-0.91,8.31,3.88,8120.95
2.81,5.66,-8.28,42415.93
-6.20,2.03,2.43,37498.34
7.08,4.27,3.39,154071.26
4.72,7.32,-9.15,38382.64
9.06,-4.93,-0.18,548966.99
-3.82,-2.89,2.97,167.59
7.31,-8.57,-2.26,190225.25
7.89,-2.24,8.00,567764.13
0.59,4.21,-7.65,35235.76
2.46,5.95,0.93,3455.24
4.94,2.26,2.07,18157.91
0.93,-0.20,-1.56,21.77
-8.09,6.10,3.25,164646.83
-7.77,7.45,-2.55,135131.12
-3.27,-1.57,-9.60,188427.27
-7.75,1.78,4.19,130788.90
3.95,-6.21,8.60,169705.90
2.10,6.44,-4.29,75.09
1.80,-3.01,6.90,33635.27
-3.14,-3.31,1.63,119.36
7.54,0.99,-0.56,179750.42
-4.13,-1.59,6.40,6889.99
3.93,1.29,-9.71,129586.00
-0.49,-0.53,-5.22,3101.96
-8.30,8.50,-4.61,234099.24
-4.22,-7.91,3.56,47.90
4.52,-5.27,-8.75,36463.74
9.92,-3.02,7.69,1415400.08
-0.54,4.05,8.62,113842.58
-5.05,6.05,-9.71,242677.52
-5.26,-6.33,2.22,6405.80
9.97,5.60,9.90,2187304.52
-3.94,-0.78,6.97,14901.12
-2.56,-7.03,9.82,257016.06
-4.50,7.49,5.42,3377.21
-0.84,4.12,-1.68,90.12
-0.93,-6.04,3.80,4647.53
-0.46,8.15,7.69,84237.34
-0.33,8.71,2.28,5501.76
1.50,0.90,-5.98,7272.44
-4.67,-9.65,-2.83,1043.58
5.39,1.04,9.07,282707.86
-9.18,6.05,-6.14,554920.35
6.30,-0.65,-5.03,37535.98
2.19,-7.61,-6.14,2012.46
-5.34,6.11,-8.93,172092.20
1.86,-1.65,-9.32,127634.76
0.59,-8.20,-0.67,2206.76
2.06,-1.23,3.22,764.40
1.73,-1.71,-5.63,4891.96
0.69,2.56,-1.11,91.49
5.60,2.50,-6.11,6368.46
9.26,-2.55,5.43,743257.31
6.68,1.64,4.54,126080.49
8.45,-8.41,3.57,441527.09
3.79,-9.56,-7.53,6235.83
7.50,5.09,-8.55,21814.84
8.43,3.40,-9.89,24920.13
9.84,-6.21,-3.94,862879.65
4.62,4.08,-7.50,5310.29
-2.74,3.28,-4.92,3400.31
-9.51,-2.28,-9.98,1442110.18
-2.57,-0.72,-1.15,189.59
6.72,-5.16,-3.27,91221.20
9.43,6.07,-2.92,706750.06
-4.05,-6.56,-1.77,625.18
8.16,-3.80,7.74,613095.65
8.07,-0.12,8.22,640064.11
0.39,-1.19,2.82,639.70
-7.85,-5.48,4.42,121186.81
7.57,8.25,-5.07,188638.42
-3.85,-0.46,-0.85,1448.76
5.60,-2.59,-0.65,32503.84
8.16,6.31,1.71,326744.22
-4.70,4.66,-4.29,12506.15
-0.31,-6.49,7.77,75530.59
7.17,1.71,-0.15,137245.18
-2.54,-0.99,-9.15,128621.00
-8.38,-2.55,5.91,153874.01
1.65,-8.18,-3.21,1521.37
8.29,-9.28,-8.30,125990.30
-5.07,-0.80,-0.22,12944.91
-3.19,4.28,-2.45,477.17
-7.01,-8.61,-0.43,62816.83
-3.43,-7.07,-7.24,28304.45
-1.10,0.08,1.63,1.39
4.59,-4.81,8.53,183428.43
-3.43,3.72,-4.45,3048.47
-7.39,7.20,-3.78,110639.28
-0.40,9.71,-6.98,4445.73
2.55,-3.83,2.63,1425.97
-4.09,1.12,5.75,2137.87
-1.33,2.22,-5.29,3712.66
-8.15,3.23,4.59,168585.66
7.74,0.40,-9.43,5237.88
3.25,-2.05,-4.88,52.28
3.31,0.47,8.53,121943.00
0.89,5.73,6.28,20825.49
-1.48,8.21,8.22,115154.12
6.45,-2.47,4.39,104879.38
8.21,3.19,-4.92,255318.22
3.82,-5.44,6.25,41886.49
-7.26,-9.80,2.75,58729.51
0.56,8.28,-6.28,2259.51
1.95,5.42,-5.01,516.70
-1.81,-4.10,-3.96,380.58
-2.79,8.92,9.85,286194.36
0.63,3.76,-3.13,1.71
-5.98,-3.00,-5.60,62956.85
3.42,-1.29,7.12,53796.22
-9.04,-7.93,8.43,87572.86
-2.35,-6.61,-6.15,6018.82
4.32,-5.65,-3.93,7793.93
-2.40,8.76,-0.37,3929.37
-4.95,-3.92,-7.22,66163.50
8.69,7.86,-7.53,249706.76
-2.51,4.26,-8.97,104845.54
0.55,3.88,5.05,8322.64
-7.75,-9.08,1.36,116492.28
6.77,-9.32,-0.11,135518.62
3.96,9.57,-1.06,21111.99
-6.19,9.09,-2.25,16989.68
5.46,-6.80,-1.35,42905.32
-5.76,8.89,-8.53,143737.14
0.07,3.14,-7.13,23959.89
1.16,8.81,-7.19,9424.81
1.60,8.57,2.31,6950.60
5.13,-8.84,-3.99,24433.39
-0.86,9.52,5.00,20326.10
6.53,1.87,-1.32,79617.85
8.09,-7.77,1.21,319945.91
-3.49,4.28,2.00,545.81
0.61,-3.10,9.65,214208.96
-1.29,-5.74,3.17,2657.72
6.35,-5.44,2.88,87630.41
9.41,-3.30,4.86,786320.68
-5.26,-4.84,1.18,8969.56
0.69,-2.37,-5.32,3191.69
1.46,-1.61,3.81,1355.86
-8.99,4.31,-4.87,450676.46
-8.51,4.24,-9.09,749242.23
-2.16,6.08,-4.97,617.44
3.63,-7.41,4.37,22430.53
-7.44,-2.59,-5.99,201404.57
4.29,-0.08,-7.57,13929.70
3.58,1.90,-7.55,18586.15
-8.35,-1.40,-6.86,418922.50
-9.28,-7.31,-0.84,442280.17
4.25,7.63,-3.69,11798.02
5.10,-6.63,3.12,38113.23
5.46,-4.93,1.44,34044.32
-7.79,-2.45,0.30,160587.12
-9.78,-9.17,-9.16,1246978.15
0.11,-2.40,-5.86,5782.68
0.38,-3.19,2.67,309.44
-2.11,9.68,-5.54,4.81
4.71,9.87,9.92,483020.96
2.68,3.91,-1.84,1027.84
-5.36,-8.00,2.85,4359.55
-8.39,4.64,-8.85,668610.73
9.72,-1.18,7.73,1282180.52
9.80,1.83,-6.04,678915.41
7.56,8.99,-2.45,241688.29
-6.27,-1.36,5.98,8860.22
-0.39,9.14,-5.55,0.38
-8.07,4.62,0.18,192454.15
4.85,-6.76,-6.68,447.08
-4.00,5.19,5.40,2696.89
-4.91,7.12,-8.00,76233.16
4.44,-3.18,8.26,146399.75
9.87,-8.41,7.53,1453855.01
8.08,4.79,-8.35,77786.02
0.50,7.28,2.04,3115.21
-5.60,4.86,-8.34,156276.35
9.64,-2.80,-7.01,532051.11
4.32,-1.38,8.43,147730.44
2.40,5.45,-2.27,1424.59
7.16,-8.54,1.76,180068.67
-7.76,7.47,-2.31,133874.13
8.59,-2.22,-4.43,348921.17
-5.61,-8.93,2.17,7105.28
-1.37,9.47,-8.20,28020.52
-2.95,9.87,-5.90,407.11
-9.70,2.45,3.68,602437.91
5.43,9.60,6.33,142143.23
-7.82,-6.12,-3.28,159633.42
5.60,-4.10,2.08,39676.46
9.15,-7.22,-5.50,507037.92
-4.11,-2.99,4.36,17.65
-5.53,5.78,2.99,7957.03
2.34,-1.23,-5.70,3583.24
-3.43,9.51,-1.20,2285.96
0.14,5.60,0.96,689.88
-6.03,2.21,3.66,23679.58
0.20,-9.02,-9.21,88246.44
-8.05,1.87,-3.83,222494.55
3.49,-8.55,6.64,63623.79
3.95,-4.33,3.70,11290.11
5.55,9.10,5.61,117536.98
3.97,-1.11,1.13,5373.64
-9.72,3.16,8.85,201057.67
5.43,-9.90,-7.56,1248.29
2.00,-0.08,3.51,1330.03
0.86,-0.97,4.89,3616.37
3.35,1.23,-1.27,2008.95
-8.02,0.33,-3.74,218019.70
-9.20,-7.87,-2.23,421637.99
5.41,-8.16,9.84,489215.91
4.75,5.85,-8.37,15509.01
5.06,-5.61,6.25,78006.33
-0.73,-1.00,-3.87,759.57
-9.23,-3.94,-8.72,960174.46
-2.45,4.26,-2.52,26.61
3.89,9.45,2.35,22030.19
-5.04,1.95,1.50,8638.59
-8.44,-9.09,-5.06,279608.04
-3.99,1.70,8.55,71326.56
2.64,-1.95,-7.04,16770.18
4.94,-2.70,-8.91,37023.40
5.73,7.92,0.40,57394.58
-3.50,1.03,-2.52,1321.37
-9.40,-2.44,-5.02,604577.12
-5.45,9.90,9.33,128528.26
6.33,-5.04,1.72,71621.74
-9.20,9.49,-0.26,366599.65
3.63,8.49,-0.90,12767.32
6.88,5.93,-3.84,113839.33
6.94,2.62,-0.51,110129.87
5.46,8.27,5.14,90053.77
6.42,3.71,9.34,473614.23
8.71,-2.82,-0.96,434639.18
-9.48,5.13,7.41,268083.90
-9.60,-1.58,1.71,594956.81
6.68,4.87,-6.15,50239.90
-3.13,-2.88,2.25,468.84
2.75,0.35,8.48,115168.39
-6.20,-1.84,-1.01,40818.31
-9.74,-5.01,-1.35,631379.75
2.16,-6.02,-7.21,16373.38
-1.12,-6.48,-5.34,1227.49
-0.53,-5.97,4.76,6533.46
-0.10,-5.35,9.76,239402.71
7.19,-2.14,0.23,135487.55
3.69,-0.72,-3.13,2090.42
8.85,4.89,-8.81,150101.34
8.71,-1.94,5.32,536902.31
9.18,2.28,8.39,1115842.93
7.86,-9.45,8.70,758569.93
6.37,-1.34,-7.38,6689.42
-6.73,4.79,-5.12,89770.78
-2.43,-3.96,-2.13,0.00
-5.26,9.60,5.29,1351.76
9.34,-7.10,1.21,685760.37
3.53,8.63,-3.22,9644.72
4.20,-0.70,4.75,19460.49
-6.38,7.22,4.00,22410.61
2.63,-8.31,-6.60,3136.70
7.26,5.27,6.43,286783.48
-4.19,-5.98,1.02,671.25
-7.84,-2.85,4.25,140430.91
7.83,7.47,0.82,271537.07
-8.91,8.79,-8.74,732763.47
2.25,-9.26,9.35,237604.04
-5.75,0.45,6.51,280.08
8.32,9.18,9.09,1030991.29
-3.16,-2.71,6.13,11357.42
-4.39,-5.09,0.37,2707.94
-3.55,1.38,6.90,20743.83
-3.09,3.69,-1.07,6.29
-9.31,0.61,-1.34,492725.55
5.11,9.93,4.26,66812.49
-2.76,7.24,5.22,10879.26
1.55,0.56,2.86,375.90
-9.68,-5.79,-5.63,723503.75
-5.20,-4.36,0.16,9818.30
-8.04,-1.27,6.82,82406.00
-7.89,-8.99,-8.64,425398.18
-6.47,-7.56,0.65,32696.05
-8.32,9.60,7.09,54004.62
7.08,-6.35,0.50,141256.63
7.79,-8.66,2.52,277897.10
2.86,9.24,-0.46,8138.29
5.82,4.20,-1.64,43366.23
-6.96,-6.41,3.71,55861.09
9.93,2.13,-1.28,925358.85
3.68,3.16,-9.83,137013.98
-8.77,8.29,-6.31,408007.88
-5.48,-5.55,-3.62,17803.49
8.43,-1.58,-2.64,335358.96
-4.54,5.63,-8.62,118569.41
4.22,1.06,6.92,61351.40
8.33,-8.92,-9.19,68335.98
-6.41,6.00,3.01,34687.63
0.88,0.22,0.17,13.85
-9.35,3.06,-8.74,1025263.62
-3.64,3.94,-8.03,69118.12
2.18,1.82,4.10,2913.33
-2.93,-3.16,0.33,76.91
2.85,4.01,-6.13,3112.04
-8.34,-4.28,-5.80,333936.16
3.47,3.26,-8.61,60594.52
8.52,-3.37,5.64,518104.82
9.49,6.95,-9.05,284997.10
6.31,8.66,2.61,107888.62
5.85,-7.63,6.16,132910.17
8.34,-8.23,3.97,421850.08
-8.97,-8.92,-8.09,667464.24
-9.44,7.90,4.92,392117.48
6.60,4.05,3.20,102979.75
7.18,2.38,-8.15,17882.46
-0.41,8.67,7.90,97431.08
0.81,-6.49,-7.70,30733.11
9.70,-0.73,0.74,793145.36
-0.74,5.02,5.97,18311.25
6.57,-0.27,-1.69,79751.45
-8.64,-1.67,-5.50,398292.31
-8.38,8.00,2.26,200308.82
-2.74,-4.07,-2.73,0.35
-6.30,-7.84,-0.92,28904.52
4.89,-6.07,5.93,66543.09
-7.29,-6.98,4.23,66550.54
-9.09,-3.05,-5.28,502776.79
0.25,1.63,3.48,502.16
-7.28,6.32,-1.66,88736.36
-1.14,2.41,4.59,3372.85
-3.40,8.61,5.85,18401.89
9.24,8.78,1.71,704652.12
9.16,-9.29,8.63,1265712.00
7.54,4.23,-0.78,189251.86
-9.90,7.16,0.39,661488.71
3.68,2.47,4.78,14932.95
8.30,7.14,-0.42,376572.39
9.21,-6.84,1.47,640544.77
-3.93,-9.67,-5.66,4221.72
-7.94,0.30,-2.40,180981.51
7.50,-5.48,-7.91,45996.25
2.04,3.24,-9.15,109330.45
4.28,9.29,-6.59,1286.86
4.37,-8.77,7.92,154200.53
6.40,-0.14,4.27,96507.97
-9.25,-2.38,-0.61,479960.04
-7.39,-3.45,-8.84,439976.18
-0.88,-0.18,9.15,150299.79
-6.14,-7.80,-7.70,126928.92
1.88,3.99,-0.24,612.74
-2.71,-4.33,7.14,34989.02
-8.60,4.75,-2.47,298525.86
-4.61,5.32,2.05,2818.51
-2.51,1.34,1.86,139.49
-1.88,-4.00,8.65,121719.98
-6.66,-9.87,-7.79,158328.93
4.51,-8.29,8.88,254489.59
-6.40,9.54,5.27,4896.40
4.63,9.84,-1.32,34898.24
6.80,-7.07,5.67,187304.71
-2.58,-5.42,-1.81,75.75
-8.45,-1.86,6.58,140965.08
9.26,5.33,9.29,1442816.63
-8.56,-0.90,-6.08,425601.47
4.45,8.87,8.68,249121.31
7.98,-4.36,-5.91,183569.64
-9.47,-6.60,-3.46,549566.65
7.77,-2.70,2.75,240626.55
5.11,3.40,-4.93,8701.70
-8.02,8.21,-7.54,338581.27
-2.73,-8.86,6.78,41596.66
0.83,4.09,3.72,2835.72
1.17,-0.24,8.74,115432.03
6.08,-3.34,-7.04,7879.33
1.19,6.88,-6.70,7875.08
1.38,0.56,-0.76,167.73
7.08,9.38,6.23,302750.66
7.95,-5.09,-1.59,261506.20
3.45,-1.93,3.29,5026.11
-2.31,5.69,-1.98,326.36
5.06,1.66,3.89,29330.27
-5.93,5.93,-0.81,19399.88
1.66,-8.47,-0.61,3809.43
-4.98,5.44,7.14,12600.92
-1.20,6.39,-9.58,131902.27
2.90,-9.44,-6.09,178.43
-2.12,-1.04,-6.75,19462.57
6.51,-3.98,-6.85,19056.50
5.34,-4.89,5.82,76083.58
-8.00,6.41,2.02,165879.13
